date,product_id,region,stock_available,stockout_hours,lead_time
2026-01-03,P038,North,488,0.25,6
2026-01-03,P038,South,539,1.07,4
2026-01-03,P038,East,697,0.05,5
2026-01-03,P038,West,681,0.41,4
2026-01-03,P038,Central,1047,0.16,5
2026-01-03,P039,North,281,0.36,3
2026-01-03,P039,South,637,0.13,7
2026-01-03,P039,East,522,0.49,5
2026-01-03,P039,West,592,0.75,4
2026-01-03,P039,Central,760,0.49,2
2026-01-03,P040,North,761,0.48,6
2026-01-03,P040,South,405,1.1,4
2026-01-03,P040,East,616,0.49,2
2026-01-03,P040,West,635,0.26,4
2026-01-03,P040,Central,754,0.06,6
2026-01-03,P041,North,1077,0.49,4
2026-01-03,P041,South,1044,0.4,2
2026-01-03,P041,East,917,0.15,4
2026-01-03,P041,West,588,0.05,3
2026-01-03,P041,Central,606,1.05,5
2026-01-03,P042,North,683,0.67,4
2026-01-03,P042,South,697,0.66,6
2026-01-03,P042,East,563,0.1,4
2026-01-03,P042,West,959,0.13,6
2026-01-03,P042,Central,1286,0.49,4
2026-01-03,P043,North,926,0.1,4
2026-01-03,P043,South,811,0.57,3
2026-01-03,P043,East,358,0.48,7
2026-01-03,P043,West,878,0.27,2
2026-01-03,P043,Central,761,0.55,2
2026-01-03,P044,North,374,0.27,7
2026-01-03,P044,South,789,0.18,5
2026-01-03,P044,East,594,0.06,3
2026-01-03,P044,West,512,0.53,6
2026-01-03,P044,Central,485,0.63,3
2026-01-03,P045,North,624,0.14,5
2026-01-03,P045,South,369,0.1,7
2026-01-03,P045,East,424,0.15,5
2026-01-03,P045,West,690,0.09,7
2026-01-03,P045,Central,176,0.1,5
2026-01-03,P046,North,699,1.94,6
2026-01-03,P046,South,451,0.34,6
2026-01-03,P046,East,281,0.06,4
2026-01-03,P046,West,403,0.72,3
2026-01-03,P046,Central,338,0.15,4
2026-01-03,P047,North,315,0.25,6
2026-01-03,P047,South,318,0.39,5
2026-01-03,P047,East,615,0.22,7
2026-01-03,P047,West,614,0.73,7
2026-01-03,P047,Central,443,0.41,2
2026-01-03,P048,North,740,0.86,3
2026-01-03,P048,South,702,0.68,3
2026-01-03,P048,East,631,0.8,5
2026-01-03,P048,West,375,0.1,7
2026-01-03,P048,Central,259,0.7,3
2026-01-03,P049,North,756,0.34,7
2026-01-03,P049,South,511,0.37,6
2026-01-03,P049,East,417,0.5,2
2026-01-03,P049,West,921,0.56,6
2026-01-03,P049,Central,428,0.04,3
2026-01-03,P050,North,542,0.72,6
2026-01-03,P050,South,1216,0.75,4
2026-01-03,P050,East,931,0.25,4
2026-01-03,P050,West,739,0.37,4
2026-01-03,P050,Central,879,0.19,2
2026-01-04,P001,North,956,0.39,2
2026-01-04,P001,South,955,0.53,5
2026-01-04,P001,East,1073,0.26,3
2026-01-04,P001,West,895,1.01,3
2026-01-04,P001,Central,1290,0.35,4
2026-01-04,P002,North,883,0.9,7
2026-01-04,P002,South,555,0.57,4
2026-01-04,P002,East,711,0.08,6
2026-01-04,P002,West,703,1.67,4
2026-01-04,P002,Central,224,1.02,3
2026-01-04,P003,North,749,0.1,7
2026-01-04,P003,South,817,0.48,4
2026-01-04,P003,East,803,0.08,4
2026-01-04,P003,West,281,0.05,4
2026-01-04,P003,Central,622,1.53,4
2026-01-04,P004,North,665,0.23,5
2026-01-04,P004,South,647,0.04,5
2026-01-04,P004,East,1372,0.34,7
2026-01-04,P004,West,1436,0.03,5
2026-01-04,P004,Central,358,0.55,7
2026-01-04,P005,North,269,0.22,4
2026-01-04,P005,South,373,0.35,6
2026-01-04,P005,East,864,0.7,3
2026-01-04,P005,West,826,0.32,2
2026-01-04,P005,Central,735,0.82,3
2026-01-04,P006,North,477,0.14,4
2026-01-04,P006,South,304,0.58,4
2026-01-04,P006,East,465,0.71,3
2026-01-04,P006,West,1253,0.18,5
2026-01-04,P006,Central,1087,0.04,4
2026-01-04,P007,North,995,0.74,3
2026-01-04,P007,South,947,0.38,5
2026-01-04,P007,East,846,0.42,5
2026-01-04,P007,West,1105,0.08,4
2026-01-04,P007,Central,575,0.34,3
2026-01-04,P008,North,253,0.34,5
2026-01-04,P008,South,496,0.85,6
2026-01-04,P008,East,502,0.45,4
2026-01-04,P008,West,434,0.36,3
2026-01-04,P008,Central,914,0.42,3
2026-01-04,P009,North,1187,0.04,3
2026-01-04,P009,South,958,0.49,4
2026-01-04,P009,East,1303,1.18,5
2026-01-04,P009,West,925,0.37,5
2026-01-04,P009,Central,1456,1.41,3
2026-01-04,P010,North,246,0.21,4
2026-01-04,P010,South,505,0.53,4
2026-01-04,P010,East,254,0.73,4
2026-01-04,P010,West,283,1.03,6
2026-01-04,P010,Central,476,0.19,4
2026-01-04,P011,North,811,0.23,5
2026-01-04,P011,South,612,1.51,3
2026-01-04,P011,East,668,0.83,5
2026-01-04,P011,West,614,0.09,4
2026-01-04,P011,Central,1085,0.0,6
2026-01-04,P012,North,530,0.25,3
2026-01-04,P012,South,452,0.27,7
2026-01-04,P012,East,816,0.11,6
2026-01-04,P012,West,1427,0.77,5
2026-01-04,P012,Central,929,0.22,3
2026-01-04,P013,North,863,0.09,2
2026-01-04,P013,South,982,0.24,6
2026-01-04,P013,East,853,1.08,5
2026-01-04,P013,West,726,0.77,4
2026-01-04,P013,Central,689,0.08,3
2026-01-04,P014,North,460,0.33,4
2026-01-04,P014,South,525,0.44,5
2026-01-04,P014,East,648,0.78,6
2026-01-04,P014,West,314,0.06,2
2026-01-04,P014,Central,442,0.34,5
2026-01-04,P015,North,954,0.02,3
2026-01-04,P015,South,1189,0.39,3
2026-01-04,P015,East,834,0.26,2
2026-01-04,P015,West,768,0.01,2
2026-01-04,P015,Central,971,0.87,3
2026-01-04,P016,North,534,0.04,4
2026-01-04,P016,South,362,0.58,3
2026-01-04,P016,East,1109,0.09,4
2026-01-04,P016,West,723,0.2,6
2026-01-04,P016,Central,650,0.38,4
2026-01-04,P017,North,468,0.16,4
2026-01-04,P017,South,281,1.36,5
2026-01-04,P017,East,512,0.35,6
2026-01-04,P017,West,869,0.19,5
2026-01-04,P017,Central,404,0.2,4
2026-01-04,P018,North,748,0.08,7
2026-01-04,P018,South,617,0.1,2
2026-01-04,P018,East,787,0.41,3
2026-01-04,P018,West,817,0.33,2
2026-01-04,P018,Central,495,0.77,5
2026-01-04,P019,North,694,0.19,5
2026-01-04,P019,South,718,0.25,7
2026-01-04,P019,East,191,0.18,2
2026-01-04,P019,West,310,0.09,4
2026-01-04,P019,Central,741,0.24,5
2026-01-04,P020,North,942,0.85,2
2026-01-04,P020,South,1188,0.41,3
2026-01-04,P020,East,433,0.08,4
2026-01-04,P020,West,322,0.66,4
2026-01-04,P020,Central,962,0.21,4
2026-01-04,P021,North,913,0.36,6
2026-01-04,P021,South,420,0.11,3
2026-01-04,P021,East,502,0.13,5
2026-01-04,P021,West,495,0.24,4
2026-01-04,P021,Central,513,0.17,4
2026-01-04,P022,North,709,0.07,2
2026-01-04,P022,South,905,0.21,3
2026-01-04,P022,East,1005,0.35,7
2026-01-04,P022,West,1138,0.91,7
2026-01-04,P022,Central,1150,0.5,6
2026-01-04,P023,North,493,0.42,6
2026-01-04,P023,South,683,0.19,5
2026-01-04,P023,East,683,0.29,3
2026-01-04,P023,West,797,0.17,5
2026-01-04,P023,Central,575,0.53,5
2026-01-04,P024,North,175,0.17,4
2026-01-04,P024,South,809,0.12,5
2026-01-04,P024,East,333,0.67,6
2026-01-04,P024,West,266,0.76,4
2026-01-04,P024,Central,584,0.38,5
2026-01-04,P025,North,1092,0.71,3
2026-01-04,P025,South,698,0.07,6
2026-01-04,P025,East,558,0.23,6
2026-01-04,P025,West,946,0.26,5
2026-01-04,P025,Central,1080,0.63,2
2026-01-04,P026,North,859,1.25,4
2026-01-04,P026,South,333,0.65,2
2026-01-04,P026,East,648,0.09,3
2026-01-04,P026,West,516,0.75,5
2026-01-04,P026,Central,700,0.03,3
2026-01-04,P027,North,539,0.03,4
2026-01-04,P027,South,471,0.27,3
2026-01-04,P027,East,686,0.43,3
2026-01-04,P027,West,1240,0.24,4
2026-01-04,P027,Central,1162,0.06,6
2026-01-04,P028,North,1189,0.8,5
2026-01-04,P028,South,1318,0.26,4
2026-01-04,P028,East,326,0.52,4
2026-01-04,P028,West,1175,0.03,4
2026-01-04,P028,Central,1118,0.5,3
2026-01-04,P029,North,929,0.08,3
2026-01-04,P029,South,366,0.11,3
2026-01-04,P029,East,1094,0.37,4
2026-01-04,P029,West,251,0.64,6
2026-01-04,P029,Central,1169,0.24,3
2026-01-04,P030,North,1011,0.25,6
2026-01-04,P030,South,378,0.21,2
2026-01-04,P030,East,1091,0.24,2
2026-01-04,P030,West,464,0.57,2
2026-01-04,P030,Central,977,0.01,7
2026-01-04,P031,North,1016,0.13,6
2026-01-04,P031,South,1188,1.02,4
2026-01-04,P031,East,583,0.63,6
2026-01-04,P031,West,559,0.46,3
2026-01-04,P031,Central,540,0.27,2
2026-01-04,P032,North,886,0.13,2
2026-01-04,P032,South,234,0.7,3
2026-01-04,P032,East,1026,0.45,5
2026-01-04,P032,West,894,0.51,7
2026-01-04,P032,Central,638,0.29,5
2026-01-04,P033,North,857,0.09,5
2026-01-04,P033,South,874,0.07,4
2026-01-04,P033,East,941,0.12,4
2026-01-04,P033,West,981,0.17,3
2026-01-04,P033,Central,467,0.34,7
2026-01-04,P034,North,906,0.42,7
2026-01-04,P034,South,1010,0.4,5
2026-01-04,P034,East,997,0.25,6
2026-01-04,P034,West,695,0.26,4
2026-01-04,P034,Central,652,0.21,5
2026-01-04,P035,North,449,1.26,7
2026-01-04,P035,South,297,1.14,6
2026-01-04,P035,East,901,0.47,3
2026-01-04,P035,West,688,0.1,4
2026-01-04,P035,Central,913,0.11,4
2026-01-04,P036,North,280,0.23,3
2026-01-04,P036,South,533,0.43,3
2026-01-04,P036,East,622,0.41,4
2026-01-04,P036,West,591,0.54,5
2026-01-04,P036,Central,245,0.77,4
2026-01-04,P037,North,406,0.4,7
2026-01-04,P037,South,331,0.01,3
2026-01-04,P037,East,1275,0.15,2
2026-01-04,P037,West,737,0.26,4
2026-01-04,P037,Central,719,0.11,5
2026-01-04,P038,North,945,0.52,4
2026-01-04,P038,South,817,0.23,5
2026-01-04,P038,East,1336,0.38,7
2026-01-04,P038,West,798,0.19,3
2026-01-04,P038,Central,1272,0.87,6
2026-01-04,P039,North,1061,0.24,4
2026-01-04,P039,South,938,0.55,6
2026-01-04,P039,East,783,0.5,6
2026-01-04,P039,West,828,0.57,4
2026-01-04,P039,Central,514,0.17,3
2026-01-04,P040,North,911,0.22,5
2026-01-04,P040,South,1092,0.2,3
2026-01-04,P040,East,232,0.55,2
2026-01-04,P040,West,722,0.43,3
2026-01-04,P040,Central,557,0.82,6
2026-01-04,P041,North,399,0.34,7
2026-01-04,P041,South,375,1.11,5
2026-01-04,P041,East,670,0.25,3
2026-01-04,P041,West,340,0.12,4
2026-01-04,P041,Central,442,0.43,5
2026-01-04,P042,North,371,0.23,3
2026-01-04,P042,South,692,0.23,4
2026-01-04,P042,East,1091,1.17,2
2026-01-04,P042,West,1164,0.27,5
2026-01-04,P042,Central,528,0.28,5
2026-01-04,P043,North,1098,0.63,4
2026-01-04,P043,South,584,0.37,3
2026-01-04,P043,East,502,0.09,7
2026-01-04,P043,West,897,0.46,6
2026-01-04,P043,Central,950,0.69,7
2026-01-04,P044,North,1046,0.69,5
2026-01-04,P044,South,419,0.17,3
2026-01-04,P044,East,312,0.44,3
2026-01-04,P044,West,387,0.36,4
2026-01-04,P044,Central,932,0.21,6
2026-01-04,P045,North,649,0.07,6
2026-01-04,P045,South,262,0.04,4
2026-01-04,P045,East,458,0.41,6
2026-01-04,P045,West,636,0.05,5
2026-01-04,P045,Central,207,0.65,6
2026-01-04,P046,North,699,0.07,6
2026-01-04,P046,South,810,0.53,7
2026-01-04,P046,East,629,0.24,5
2026-01-04,P046,West,461,0.21,4
2026-01-04,P046,Central,394,0.41,7
2026-01-04,P047,North,349,0.18,6
2026-01-04,P047,South,620,0.61,6
2026-01-04,P047,East,563,0.02,6
2026-01-04,P047,West,664,0.39,6
2026-01-04,P047,Central,326,0.65,4
2026-01-04,P048,North,277,0.64,3
2026-01-04,P048,South,312,0.65,7
2026-01-04,P048,East,705,0.2,3
2026-01-04,P048,West,367,0.68,7
2026-01-04,P048,Central,818,0.34,4
2026-01-04,P049,North,551,0.23,3
2026-01-04,P049,South,1094,0.17,5
2026-01-04,P049,East,1024,0.16,6
2026-01-04,P049,West,302,0.34,2
2026-01-04,P049,Central,714,0.61,4
2026-01-04,P050,North,698,0.3,4
2026-01-04,P050,South,741,0.19,6
2026-01-04,P050,East,426,0.27,6
2026-01-04,P050,West,1115,0.26,5
2026-01-04,P050,Central,1134,0.04,7
2026-01-05,P001,North,1379,0.54,5
2026-01-05,P001,South,1228,1.16,3
2026-01-05,P001,East,797,0.22,3
2026-01-05,P001,West,718,0.38,5
2026-01-05,P001,Central,736,0.02,6
2026-01-05,P002,North,764,0.64,3
2026-01-05,P002,South,761,0.33,3
2026-01-05,P002,East,362,0.26,2
2026-01-05,P002,West,324,0.29,5
2026-01-05,P002,Central,339,0.23,3
2026-01-05,P003,North,399,0.76,4
2026-01-05,P003,South,238,0.67,4
2026-01-05,P003,East,450,0.11,3
2026-01-05,P003,West,348,0.02,3
2026-01-05,P003,Central,287,0.84,2
2026-01-05,P004,North,530,0.67,2
2026-01-05,P004,South,706,0.43,4
2026-01-05,P004,East,414,0.67,3
2026-01-05,P004,West,896,0.07,2
2026-01-05,P004,Central,487,0.04,6
2026-01-05,P005,North,402,0.66,6
2026-01-05,P005,South,506,1.01,5
2026-01-05,P005,East,297,1.01,5
2026-01-05,P005,West,877,0.03,3
2026-01-05,P005,Central,682,0.1,3
2026-01-05,P006,North,447,1.08,6
2026-01-05,P006,South,434,0.73,5
2026-01-05,P006,East,806,0.55,2
2026-01-05,P006,West,305,0.9,4
2026-01-05,P006,Central,212,0.11,6
2026-01-05,P007,North,606,0.25,5
2026-01-05,P007,South,1015,0.34,6
2026-01-05,P007,East,790,0.12,4
2026-01-05,P007,West,392,0.32,5
2026-01-05,P007,Central,978,0.79,3
2026-01-05,P008,North,736,0.21,3
2026-01-05,P008,South,433,0.04,6
2026-01-05,P008,East,801,0.99,3
2026-01-05,P008,West,971,0.48,5
2026-01-05,P008,Central,856,0.12,4
2026-01-05,P009,North,827,0.22,6
2026-01-05,P009,South,779,0.04,5
2026-01-05,P009,East,1287,0.39,5
2026-01-05,P009,West,389,0.55,4
2026-01-05,P009,Central,545,0.13,2
2026-01-05,P010,North,531,0.32,6
2026-01-05,P010,South,721,0.2,5
2026-01-05,P010,East,272,0.03,5
2026-01-05,P010,West,213,0.81,4
2026-01-05,P010,Central,683,0.25,5
2026-01-05,P011,North,1188,0.22,5
2026-01-05,P011,South,915,1.01,5
2026-01-05,P011,East,330,0.27,3
2026-01-05,P011,West,1140,0.43,2
2026-01-05,P011,Central,582,0.28,3
2026-01-05,P012,North,1043,1.57,4
2026-01-05,P012,South,1415,0.16,6
2026-01-05,P012,East,643,0.26,3
2026-01-05,P012,West,1101,0.36,4
2026-01-05,P012,Central,1186,0.56,5
2026-01-05,P013,North,395,0.06,5
2026-01-05,P013,South,391,0.19,4
2026-01-05,P013,East,464,1.89,5
2026-01-05,P013,West,300,0.37,3
2026-01-05,P013,Central,899,0.28,6
2026-01-05,P014,North,406,1.1,3
2026-01-05,P014,South,528,0.26,4
2026-01-05,P014,East,550,0.29,3
2026-01-05,P014,West,629,1.16,4
2026-01-05,P014,Central,478,0.05,6
2026-01-05,P015,North,527,0.98,7
2026-01-05,P015,South,891,0.91,4
2026-01-05,P015,East,845,0.17,4
2026-01-05,P015,West,885,0.28,5
2026-01-05,P015,Central,441,0.61,2
2026-01-05,P016,North,728,0.61,5
2026-01-05,P016,South,716,0.09,4
2026-01-05,P016,East,474,0.26,3
2026-01-05,P016,West,881,0.17,4
2026-01-05,P016,Central,316,0.65,7
2026-01-05,P017,North,715,0.12,7
2026-01-05,P017,South,754,0.15,5
2026-01-05,P017,East,622,0.24,7
2026-01-05,P017,West,721,0.59,6
2026-01-05,P017,Central,712,0.61,2
2026-01-05,P018,North,298,0.07,4
2026-01-05,P018,South,542,0.89,5
2026-01-05,P018,East,815,0.09,6
2026-01-05,P018,West,293,0.67,4
2026-01-05,P018,Central,490,0.15,3
2026-01-05,P019,North,810,0.52,6
2026-01-05,P019,South,515,0.27,5
2026-01-05,P019,East,782,0.22,2
2026-01-05,P019,West,292,0.41,3
2026-01-05,P019,Central,210,0.02,5
2026-01-05,P020,North,845,0.17,5
2026-01-05,P020,South,428,0.35,5
2026-01-05,P020,East,1069,0.11,7
2026-01-05,P020,West,264,0.33,7
2026-01-05,P020,Central,564,0.37,7
2026-01-05,P021,North,918,0.13,3
2026-01-05,P021,South,1125,0.27,4
2026-01-05,P021,East,641,0.11,2
2026-01-05,P021,West,926,0.52,4
2026-01-05,P021,Central,414,0.38,7
2026-01-05,P022,North,806,0.3,3
2026-01-05,P022,South,997,0.38,6
2026-01-05,P022,East,287,0.01,4
2026-01-05,P022,West,428,0.03,7
2026-01-05,P022,Central,600,0.1,2
2026-01-05,P023,North,398,0.15,3
2026-01-05,P023,South,1069,0.22,5
2026-01-05,P023,East,693,0.18,4
2026-01-05,P023,West,550,0.7,3
2026-01-05,P023,Central,578,0.18,5
2026-01-05,P024,North,898,0.34,3
2026-01-05,P024,South,217,0.73,7
2026-01-05,P024,East,425,0.08,4
2026-01-05,P024,West,693,0.72,5
2026-01-05,P024,Central,699,0.48,4
2026-01-05,P025,North,889,0.36,7
2026-01-05,P025,South,512,1.05,6
2026-01-05,P025,East,439,0.75,2
2026-01-05,P025,West,452,0.02,3
2026-01-05,P025,Central,616,1.01,5
2026-01-05,P026,North,1134,0.26,7
2026-01-05,P026,South,813,0.53,6
2026-01-05,P026,East,330,0.46,4
2026-01-05,P026,West,269,0.03,5
2026-01-05,P026,Central,356,0.23,4
2026-01-05,P027,North,1033,0.33,5
2026-01-05,P027,South,1304,0.59,6
2026-01-05,P027,East,1411,0.68,4
2026-01-05,P027,West,395,0.06,4
2026-01-05,P027,Central,1402,0.52,6
2026-01-05,P028,North,1141,0.01,3
2026-01-05,P028,South,905,0.32,3
2026-01-05,P028,East,625,0.27,3
2026-01-05,P028,West,440,0.78,3
2026-01-05,P028,Central,543,0.09,4
2026-01-05,P029,North,775,0.48,4
2026-01-05,P029,South,1213,0.34,5
2026-01-05,P029,East,1170,0.38,4
2026-01-05,P029,West,1473,0.27,5
2026-01-05,P029,Central,323,0.34,4
2026-01-05,P030,North,895,0.54,5
2026-01-05,P030,South,749,0.54,6
2026-01-05,P030,East,402,0.32,3
2026-01-05,P030,West,490,0.87,5
2026-01-05,P030,Central,400,0.33,5
2026-01-05,P031,North,962,0.21,4
2026-01-05,P031,South,371,0.45,4
2026-01-05,P031,East,342,0.05,4
2026-01-05,P031,West,323,0.14,5
2026-01-05,P031,Central,337,0.67,4
2026-01-05,P032,North,368,0.37,2
2026-01-05,P032,South,833,0.3,4
2026-01-05,P032,East,1072,0.12,5
2026-01-05,P032,West,885,0.46,3
2026-01-05,P032,Central,635,0.45,5
2026-01-05,P033,North,853,0.04,4
2026-01-05,P033,South,790,0.51,4
2026-01-05,P033,East,804,0.34,5
2026-01-05,P033,West,1114,0.5,7
2026-01-05,P033,Central,362,0.39,5
2026-01-05,P034,North,880,0.15,4
2026-01-05,P034,South,279,1.05,2
2026-01-05,P034,East,1205,1.39,6
2026-01-05,P034,West,862,0.69,6
2026-01-05,P034,Central,703,0.25,5
2026-01-05,P035,North,848,0.24,4
2026-01-05,P035,South,492,0.47,6
2026-01-05,P035,East,565,0.06,4
2026-01-05,P035,West,599,0.74,3
2026-01-05,P035,Central,808,0.54,4
2026-01-05,P036,North,534,0.2,4
2026-01-05,P036,South,836,0.19,4
2026-01-05,P036,East,303,0.62,6
2026-01-05,P036,West,287,0.21,2
2026-01-05,P036,Central,518,0.43,3
2026-01-05,P037,North,295,0.28,3
2026-01-05,P037,South,362,0.13,6
2026-01-05,P037,East,864,0.76,6
2026-01-05,P037,West,879,0.16,3
2026-01-05,P037,Central,982,0.08,5
2026-01-05,P038,North,887,0.59,6
2026-01-05,P038,South,706,0.2,5
2026-01-05,P038,East,1534,0.4,3
2026-01-05,P038,West,808,0.24,4
2026-01-05,P038,Central,553,0.04,7
2026-01-05,P039,North,590,0.09,2
2026-01-05,P039,South,806,0.1,6
2026-01-05,P039,East,714,0.16,3
2026-01-05,P039,West,1012,0.45,6
2026-01-05,P039,Central,565,0.57,4
2026-01-05,P040,North,887,0.09,6
2026-01-05,P040,South,347,0.81,4
2026-01-05,P040,East,848,0.13,4
2026-01-05,P040,West,901,0.61,4
2026-01-05,P040,Central,551,0.12,5
2026-01-05,P041,North,712,0.31,3
2026-01-05,P041,South,991,1.19,2
2026-01-05,P041,East,685,0.33,2
2026-01-05,P041,West,922,0.25,3
2026-01-05,P041,Central,409,0.87,7
2026-01-05,P042,North,638,0.89,6
2026-01-05,P042,South,425,1.04,7
2026-01-05,P042,East,866,0.37,5
2026-01-05,P042,West,320,0.46,5
2026-01-05,P042,Central,1198,0.25,6
2026-01-05,P043,North,384,0.51,3
2026-01-05,P043,South,1050,0.94,3
2026-01-05,P043,East,549,0.44,4
2026-01-05,P043,West,314,0.49,5
2026-01-05,P043,Central,626,0.04,3
2026-01-05,P044,North,902,0.84,5
2026-01-05,P044,South,1056,0.02,2
2026-01-05,P044,East,307,0.0,5
2026-01-05,P044,West,940,0.91,3
2026-01-05,P044,Central,925,0.34,3
2026-01-05,P045,North,812,0.43,4
2026-01-05,P045,South,266,0.29,3
2026-01-05,P045,East,560,0.75,3
2026-01-05,P045,West,278,0.49,5
2026-01-05,P045,Central,608,0.2,3
2026-01-05,P046,North,493,0.8,5
2026-01-05,P046,South,504,0.48,3
2026-01-05,P046,East,732,0.55,6
2026-01-05,P046,West,212,0.12,5
2026-01-05,P046,Central,792,0.36,5
2026-01-05,P047,North,1074,0.06,4
2026-01-05,P047,South,407,0.12,5
2026-01-05,P047,East,415,0.52,2
2026-01-05,P047,West,1013,0.29,4
2026-01-05,P047,Central,317,0.62,5
2026-01-05,P048,North,507,0.43,4
2026-01-05,P048,South,224,0.22,6
2026-01-05,P048,East,681,0.46,4
2026-01-05,P048,West,465,0.22,3
2026-01-05,P048,Central,302,0.05,6
2026-01-05,P049,North,516,0.1,7
2026-01-05,P049,South,992,0.09,6
2026-01-05,P049,East,994,0.44,2
2026-01-05,P049,West,634,0.67,3
2026-01-05,P049,Central,415,0.07,6
2026-01-05,P050,North,943,0.32,4
2026-01-05,P050,South,509,0.23,7
2026-01-05,P050,East,687,0.58,3
2026-01-05,P050,West,552,0.2,3
2026-01-05,P050,Central,1158,0.5,3
2026-01-06,P001,North,943,0.67,5
2026-01-06,P001,South,936,0.35,2
2026-01-06,P001,East,1176,1.04,2
2026-01-06,P001,West,1235,0.37,6
2026-01-06,P001,Central,936,1.21,6
2026-01-06,P002,North,781,0.79,6
2026-01-06,P002,South,351,0.73,3
2026-01-06,P002,East,448,0.18,7
2026-01-06,P002,West,689,0.25,5
2026-01-06,P002,Central,357,0.25,3
2026-01-06,P003,North,806,0.04,7
2026-01-06,P003,South,266,0.39,6
2026-01-06,P003,East,258,0.68,3
2026-01-06,P003,West,859,0.03,6
2026-01-06,P003,Central,209,0.38,2
2026-01-06,P004,North,1094,0.36,4
2026-01-06,P004,South,955,0.24,5
2026-01-06,P004,East,1024,0.06,5
2026-01-06,P004,West,467,0.74,5
2026-01-06,P004,Central,686,0.45,2
2026-01-06,P005,North,801,0.02,4
2026-01-06,P005,South,974,0.05,3
2026-01-06,P005,East,615,0.24,5
2026-01-06,P005,West,293,0.27,3
2026-01-06,P005,Central,577,0.24,2
2026-01-06,P006,North,906,0.19,7
2026-01-06,P006,South,446,0.29,7
2026-01-06,P006,East,541,0.21,3
2026-01-06,P006,West,247,0.62,6
2026-01-06,P006,Central,305,0.19,4
2026-01-06,P007,North,737,0.34,3
2026-01-06,P007,South,952,0.09,4
2026-01-06,P007,East,709,0.06,2
2026-01-06,P007,West,674,0.39,5
2026-01-06,P007,Central,888,0.09,4
2026-01-06,P008,North,767,0.59,7
2026-01-06,P008,South,573,0.44,5
2026-01-06,P008,East,635,0.74,4
2026-01-06,P008,West,1080,0.15,6
2026-01-06,P008,Central,573,0.17,4
2026-01-06,P009,North,784,0.24,6
2026-01-06,P009,South,1044,0.13,6
2026-01-06,P009,East,1157,0.8,3
2026-01-06,P009,West,544,0.23,6
2026-01-06,P009,Central,1059,1.12,4
2026-01-06,P010,North,487,0.2,3
2026-01-06,P010,South,822,0.79,6
2026-01-06,P010,East,291,0.48,3
2026-01-06,P010,West,294,0.85,6
2026-01-06,P010,Central,342,1.4,3
2026-01-06,P011,North,776,0.76,3
2026-01-06,P011,South,997,0.19,3
2026-01-06,P011,East,1085,0.42,2
2026-01-06,P011,West,1288,0.9,3
2026-01-06,P011,Central,508,0.24,6
2026-01-06,P012,North,1099,0.08,3
2026-01-06,P012,South,723,0.63,4
2026-01-06,P012,East,523,0.1,7
2026-01-06,P012,West,900,0.38,3
2026-01-06,P012,Central,1013,0.99,3
2026-01-06,P013,North,375,0.31,7
2026-01-06,P013,South,425,0.37,3
2026-01-06,P013,East,1008,0.61,4
2026-01-06,P013,West,325,0.56,3
2026-01-06,P013,Central,861,1.22,5
2026-01-06,P014,North,514,0.19,5
2026-01-06,P014,South,722,0.23,5
2026-01-06,P014,East,650,0.79,4
2026-01-06,P014,West,909,0.27,4
2026-01-06,P014,Central,404,1.21,4
