order_id,date,product_id,region,customer_segment,channel,quantity,revenue
ORD0000403,2026-01-01,P050,East,Regular,Mobile App,1,1840.78
ORD0000404,2026-01-01,P026,East,Enterprise,Online,1,34715.51
ORD0000405,2026-01-01,P046,East,Enterprise,Online,1,47557.98
ORD0000406,2026-01-01,P003,East,Regular,Online,2,104621.74
ORD0000407,2026-01-01,P047,East,Premium,Marketplace,1,2061.61
ORD0000408,2026-01-01,P003,East,Enterprise,Mobile App,1,57754.21
ORD0000409,2026-01-01,P020,East,Budget,Online,2,27191.06
ORD0000410,2026-01-01,P050,East,Regular,Marketplace,2,3467.6
ORD0000411,2026-01-01,P027,East,Regular,Store,3,2045.15
ORD0000412,2026-01-01,P017,East,Budget,Marketplace,1,28178.89
ORD0000413,2026-01-01,P045,East,Budget,Online,1,23240.87
ORD0000414,2026-01-01,P025,East,Regular,Online,2,11152.6
ORD0000415,2026-01-01,P040,East,Budget,Marketplace,1,3647.94
ORD0000416,2026-01-01,P010,East,Regular,Marketplace,1,55923.45
ORD0000417,2026-01-01,P001,East,Premium,Online,1,1072.37
ORD0000418,2026-01-01,P039,East,Premium,Marketplace,2,8543.47
ORD0000419,2026-01-01,P010,East,Regular,Mobile App,1,53230.74
ORD0000420,2026-01-01,P010,East,Regular,Marketplace,2,110533.0
ORD0000421,2026-01-01,P049,East,Regular,Mobile App,1,4626.55
ORD0000422,2026-01-01,P032,West,Regular,Marketplace,1,9875.23
ORD0000423,2026-01-01,P029,West,Premium,Mobile App,1,1692.65
ORD0000424,2026-01-01,P007,West,Regular,Online,2,10048.83
ORD0000425,2026-01-01,P020,West,Enterprise,Mobile App,1,13400.82
ORD0000426,2026-01-01,P028,West,Regular,Online,2,2875.18
ORD0000427,2026-01-01,P045,West,Enterprise,Marketplace,4,97235.0
ORD0000428,2026-01-01,P003,West,Budget,Online,1,54194.22
ORD0000429,2026-01-01,P037,West,Budget,Marketplace,3,44451.56
ORD0000430,2026-01-01,P014,West,Regular,Marketplace,1,22207.38
ORD0000431,2026-01-01,P008,West,Budget,Mobile App,2,72695.12
ORD0000432,2026-01-01,P014,West,Premium,Mobile App,1,21900.99
ORD0000433,2026-01-01,P018,West,Regular,Marketplace,2,83208.56
ORD0000434,2026-01-01,P046,West,Budget,Mobile App,2,97111.1
ORD0000435,2026-01-01,P011,West,Regular,Store,1,157.31
ORD0000436,2026-01-01,P038,West,Regular,Mobile App,1,381.67
ORD0000437,2026-01-01,P001,West,Regular,Mobile App,2,2373.94
ORD0000438,2026-01-01,P018,West,Regular,Marketplace,1,42330.62
ORD0000439,2026-01-01,P028,West,Regular,Online,1,1458.08
ORD0000440,2026-01-01,P050,West,Premium,Online,4,6849.23
ORD0000441,2026-01-01,P010,West,Enterprise,Online,3,160469.66
ORD0000442,2026-01-01,P003,West,Regular,Online,1,54869.49
ORD0000443,2026-01-01,P005,West,Regular,Mobile App,1,1535.48
ORD0000444,2026-01-01,P011,West,Regular,Mobile App,2,288.99
ORD0000445,2026-01-01,P004,West,Premium,Marketplace,1,1855.79
ORD0000446,2026-01-01,P040,West,Budget,Mobile App,1,3556.71
ORD0000447,2026-01-01,P025,West,Regular,Marketplace,1,5922.97
ORD0000448,2026-01-01,P003,West,Regular,Online,1,56951.57
ORD0000449,2026-01-01,P021,West,Enterprise,Store,1,28602.24
ORD0000450,2026-01-01,P029,West,Enterprise,Online,1,1819.64
ORD0000451,2026-01-01,P044,West,Premium,Marketplace,2,14350.52
ORD0000452,2026-01-01,P002,West,Enterprise,Mobile App,2,133416.0
ORD0000453,2026-01-01,P006,West,Budget,Online,3,26258.15
ORD0000454,2026-01-01,P014,West,Regular,Mobile App,2,44214.73
ORD0000455,2026-01-01,P028,West,Premium,Store,1,1543.38
ORD0000456,2026-01-01,P042,West,Budget,Store,1,21611.18
ORD0000457,2026-01-01,P037,West,Regular,Mobile App,1,14604.95
ORD0000458,2026-01-01,P035,West,Regular,Mobile App,2,15745.94
ORD0000459,2026-01-01,P047,West,Regular,Marketplace,1,2053.94
ORD0000460,2026-01-01,P027,West,Regular,Marketplace,2,1321.66
ORD0000461,2026-01-01,P004,West,Budget,Marketplace,2,3647.57
ORD0000462,2026-01-01,P016,West,Regular,Online,1,1244.88
ORD0000463,2026-01-01,P035,West,Regular,Mobile App,2,15240.73
ORD0000464,2026-01-01,P048,West,Premium,Marketplace,1,41533.52
ORD0000465,2026-01-01,P003,West,Enterprise,Marketplace,1,54643.76
ORD0000466,2026-01-01,P046,West,Regular,Marketplace,1,53187.97
ORD0000467,2026-01-01,P026,West,Regular,Online,1,34205.4
ORD0000468,2026-01-01,P022,West,Premium,Marketplace,1,2248.07
ORD0000469,2026-01-01,P018,West,Regular,Mobile App,1,40221.07
ORD0000470,2026-01-01,P003,West,Budget,Mobile App,3,167281.5
ORD0000471,2026-01-01,P008,West,Regular,Mobile App,3,116322.21
ORD0000472,2026-01-01,P043,West,Budget,Mobile App,2,7445.46
ORD0000473,2026-01-01,P002,West,Regular,Online,1,71029.79
ORD0000474,2026-01-01,P008,West,Regular,Store,4,150887.69
ORD0000475,2026-01-01,P018,West,Regular,Online,1,43463.07
ORD0000476,2026-01-01,P031,West,Premium,Marketplace,2,7127.48
ORD0000477,2026-01-01,P020,West,Regular,Online,4,54775.51
ORD0000478,2026-01-01,P048,West,Premium,Store,2,82330.35
ORD0000479,2026-01-01,P049,West,Regular,Online,1,4521.02
ORD0000480,2026-01-01,P019,West,Budget,Store,1,37430.71
ORD0000481,2026-01-01,P032,West,Premium,Online,2,18219.95
ORD0000482,2026-01-01,P009,West,Regular,Online,1,1757.1
ORD0000483,2026-01-01,P012,West,Budget,Mobile App,1,2862.69
ORD0000484,2026-01-01,P017,West,Regular,Marketplace,3,84307.14
ORD0000485,2026-01-01,P023,West,Budget,Marketplace,2,7594.06
ORD0000486,2026-01-01,P032,West,Regular,Marketplace,2,17576.12
ORD0000487,2026-01-01,P001,West,Regular,Online,1,1152.57
ORD0000488,2026-01-01,P014,West,Regular,Mobile App,1,21725.83
ORD0000489,2026-01-01,P029,West,Regular,Online,1,1668.43
ORD0000490,2026-01-01,P012,West,Premium,Online,2,5297.57
ORD0000491,2026-01-01,P010,West,Premium,Marketplace,1,56409.56
ORD0000492,2026-01-01,P035,West,Premium,Mobile App,2,15424.08
ORD0000493,2026-01-01,P001,West,Regular,Store,2,2232.28
ORD0000494,2026-01-01,P045,West,Regular,Marketplace,1,23754.12
ORD0000495,2026-01-01,P008,West,Premium,Online,1,39401.5
ORD0000496,2026-01-01,P037,West,Regular,Online,1,14544.55
ORD0000497,2026-01-01,P017,West,Enterprise,Online,3,77462.53
ORD0000498,2026-01-01,P016,West,Budget,Store,3,4042.79
ORD0000499,2026-01-01,P032,West,Regular,Online,2,18443.13
ORD0000500,2026-01-01,P007,West,Regular,Mobile App,1,4603.55
ORD0000501,2026-01-01,P034,West,Budget,Mobile App,1,11654.98
ORD0000502,2026-01-01,P033,West,Regular,Online,2,1228.58
ORD0000503,2026-01-01,P014,West,Regular,Marketplace,1,20753.15
ORD0000504,2026-01-01,P002,West,Enterprise,Marketplace,3,206879.56
ORD0000505,2026-01-01,P026,West,Regular,Store,1,32747.63
ORD0000506,2026-01-01,P049,West,Premium,Marketplace,4,17995.81
ORD0000507,2026-01-01,P018,West,Premium,Online,1,42664.11
ORD0000508,2026-01-01,P038,West,Budget,Online,1,361.95
ORD0000509,2026-01-01,P045,West,Budget,Mobile App,3,74317.95
ORD0000510,2026-01-01,P011,West,Regular,Online,2,325.53
ORD0000511,2026-01-01,P008,West,Regular,Mobile App,2,71264.12
ORD0000512,2026-01-01,P007,West,Premium,Marketplace,1,4602.17
ORD0000513,2026-01-01,P026,West,Regular,Online,1,36533.55
ORD0000514,2026-01-01,P016,West,Regular,Marketplace,1,1328.98
ORD0000515,2026-01-01,P023,West,Regular,Mobile App,1,4023.14
ORD0000516,2026-01-01,P048,West,Regular,Online,2,82417.24
ORD0000517,2026-01-01,P043,West,Enterprise,Mobile App,2,7616.86
ORD0000518,2026-01-01,P017,West,Premium,Marketplace,1,26625.97
ORD0000519,2026-01-01,P031,West,Regular,Online,1,3761.29
ORD0000520,2026-01-01,P027,West,Enterprise,Online,2,1301.45
ORD0000521,2026-01-01,P018,West,Regular,Online,1,40338.88
ORD0000522,2026-01-01,P029,West,Regular,Mobile App,1,1693.1
ORD0000523,2026-01-01,P029,West,Enterprise,Online,1,1814.52
ORD0000524,2026-01-01,P014,West,Budget,Marketplace,1,21703.32
ORD0000525,2026-01-01,P030,West,Budget,Online,1,1223.38
ORD0000526,2026-01-01,P018,West,Premium,Online,1,41752.28
ORD0000527,2026-01-01,P023,West,Regular,Mobile App,2,7961.75
ORD0000528,2026-01-01,P024,West,Regular,Store,2,58884.33
ORD0000529,2026-01-01,P023,West,Regular,Marketplace,3,11887.7
ORD0000530,2026-01-01,P039,West,Regular,Marketplace,1,3781.31
ORD0000531,2026-01-01,P021,West,Premium,Online,1,27630.11
ORD0000532,2026-01-01,P043,West,Premium,Online,2,7934.59
ORD0000533,2026-01-01,P018,West,Enterprise,Marketplace,1,40781.86
ORD0000534,2026-01-01,P003,West,Budget,Online,1,57198.08
ORD0000535,2026-01-01,P009,West,Regular,Marketplace,4,7261.8
ORD0000536,2026-01-01,P020,West,Regular,Marketplace,1,13509.39
ORD0000537,2026-01-01,P010,West,Enterprise,Online,1,55791.39
ORD0000538,2026-01-01,P038,West,Budget,Mobile App,1,364.27
ORD0000539,2026-01-01,P046,West,Regular,Online,1,49212.69
ORD0000540,2026-01-01,P010,Central,Budget,Store,3,166495.43
ORD0000541,2026-01-01,P035,Central,Regular,Online,1,7871.16
ORD0000542,2026-01-01,P040,Central,Premium,Marketplace,2,7279.1
ORD0000543,2026-01-01,P003,Central,Premium,Mobile App,2,108061.73
ORD0000544,2026-01-01,P040,Central,Budget,Mobile App,4,15207.02
ORD0000545,2026-01-01,P026,Central,Regular,Online,2,69453.09
ORD0000546,2026-01-01,P050,Central,Regular,Online,1,1824.36
ORD0000547,2026-01-01,P013,Central,Regular,Marketplace,2,19867.1
ORD0000548,2026-01-01,P012,Central,Budget,Online,3,8826.58
ORD0000549,2026-01-01,P049,Central,Regular,Online,3,12956.86
ORD0000550,2026-01-01,P024,Central,Regular,Online,3,88563.89
ORD0000551,2026-01-01,P022,Central,Regular,Marketplace,2,4540.63
ORD0000552,2026-01-01,P002,Central,Budget,Online,1,72548.62
ORD0000553,2026-01-01,P035,Central,Premium,Store,1,7369.32
ORD0000554,2026-01-01,P011,Central,Regular,Mobile App,1,158.15
ORD0000555,2026-01-01,P002,Central,Regular,Online,4,264729.87
ORD0000556,2026-01-01,P036,Central,Premium,Online,2,118716.53
ORD0000557,2026-01-01,P015,Central,Budget,Online,1,2827.79
ORD0000558,2026-01-01,P031,Central,Regular,Mobile App,2,7094.02
ORD0000559,2026-01-01,P049,Central,Regular,Online,2,8917.7
ORD0000560,2026-01-01,P050,Central,Premium,Online,1,1765.47
ORD0000561,2026-01-01,P009,Central,Regular,Mobile App,4,7094.98
ORD0000562,2026-01-01,P036,Central,Budget,Mobile App,2,114866.01
ORD0000563,2026-01-01,P050,Central,Premium,Online,1,1740.07
ORD0000564,2026-01-01,P036,Central,Premium,Online,2,115009.5
ORD0000565,2026-01-01,P033,Central,Regular,Online,4,2495.69
ORD0000566,2026-01-01,P020,Central,Regular,Mobile App,1,13461.23
ORD0000567,2026-01-01,P046,Central,Budget,Marketplace,1,47711.63
ORD0000568,2026-01-01,P013,Central,Enterprise,Online,1,9909.81
ORD0000569,2026-01-01,P032,Central,Premium,Store,2,19573.35
ORD0000570,2026-01-01,P039,Central,Budget,Marketplace,1,3957.5
ORD0000571,2026-01-01,P043,Central,Budget,Mobile App,1,4008.37
ORD0000572,2026-01-01,P013,Central,Regular,Online,1,9138.22
ORD0000573,2026-01-01,P023,Central,Budget,Online,1,4041.82
ORD0000574,2026-01-01,P047,Central,Regular,Marketplace,1,1909.91
ORD0000575,2026-01-01,P019,Central,Regular,Online,1,35068.83
ORD0000576,2026-01-01,P050,Central,Regular,Mobile App,2,3844.11
ORD0000577,2026-01-01,P011,Central,Budget,Online,1,151.1
ORD0000578,2026-01-01,P049,Central,Premium,Mobile App,2,9290.24
ORD0000579,2026-01-01,P037,Central,Regular,Marketplace,1,13915.1
ORD0000580,2026-01-01,P016,Central,Regular,Mobile App,4,5091.9
ORD0000581,2026-01-01,P009,Central,Regular,Online,1,1833.02
ORD0000582,2026-01-01,P048,Central,Regular,Marketplace,1,39851.83
ORD0000583,2026-01-01,P040,Central,Enterprise,Marketplace,2,6880.18
ORD0000584,2026-01-01,P002,Central,Budget,Store,1,69293.67
ORD0000585,2026-01-01,P045,Central,Regular,Mobile App,1,25734.75
ORD0000586,2026-01-01,P038,Central,Premium,Mobile App,2,721.78
ORD0000587,2026-01-01,P010,Central,Regular,Online,1,51525.3
ORD0000588,2026-01-01,P017,Central,Regular,Marketplace,1,26519.23
ORD0000589,2026-01-01,P029,Central,Budget,Mobile App,1,1787.32
ORD0000590,2026-01-01,P048,Central,Regular,Online,1,39785.62
ORD0000591,2026-01-01,P024,Central,Regular,Marketplace,2,63516.54
ORD0000592,2026-01-01,P009,Central,Regular,Online,2,3442.66
ORD0000593,2026-01-01,P035,Central,Regular,Mobile App,1,7481.67
ORD0000594,2026-01-01,P036,Central,Regular,Mobile App,1,61627.13
ORD0000595,2026-01-01,P049,Central,Enterprise,Mobile App,1,4447.77
ORD0000596,2026-01-01,P044,Central,Regular,Online,3,21118.78
ORD0000597,2026-01-01,P045,Central,Regular,Mobile App,1,23108.48
ORD0000598,2026-01-01,P007,Central,Premium,Mobile App,1,4970.89
ORD0000599,2026-01-01,P045,Central,Regular,Online,1,24890.0
ORD0000600,2026-01-01,P049,Central,Budget,Marketplace,2,8792.3
ORD0000601,2026-01-01,P028,Central,Budget,Online,2,3181.98
ORD0000602,2026-01-01,P019,Central,Enterprise,Store,1,33921.22
ORD0000603,2026-01-01,P049,Central,Enterprise,Online,1,4600.15
ORD0000604,2026-01-01,P005,Central,Regular,Marketplace,1,1687.59
ORD0000605,2026-01-01,P010,Central,Premium,Marketplace,2,103622.02
ORD0000606,2026-01-01,P009,Central,Premium,Mobile App,1,1745.75
ORD0000607,2026-01-01,P009,Central,Regular,Marketplace,1,1774.71
ORD0000608,2026-01-01,P001,Central,Enterprise,Marketplace,1,1093.96
ORD0000609,2026-01-01,P010,Central,Budget,Online,1,53346.05
ORD0000610,2026-01-01,P014,Central,Regular,Online,4,83322.63
ORD0000611,2026-01-01,P038,Central,Regular,Marketplace,1,365.86
ORD0000612,2026-01-01,P010,Central,Enterprise,Marketplace,1,50855.11
ORD0000613,2026-01-01,P007,Central,Regular,Store,1,4971.15
ORD0000614,2026-01-01,P027,Central,Budget,Mobile App,1,612.19
ORD0000615,2026-01-01,P045,Central,Premium,Marketplace,2,48967.43
ORD0000616,2026-01-01,P002,Central,Budget,Online,1,67570.61
ORD0000617,2026-01-01,P015,Central,Premium,Mobile App,1,2655.41
ORD0000618,2026-01-01,P034,Central,Regular,Mobile App,1,11424.95
ORD0000619,2026-01-01,P028,Central,Budget,Store,1,1534.81
ORD0000620,2026-01-01,P028,Central,Enterprise,Mobile App,1,1581.5
ORD0000621,2026-01-01,P037,Central,Regular,Marketplace,2,28033.86
ORD0000622,2026-01-01,P029,Central,Regular,Online,1,1808.82
ORD0000623,2026-01-01,P024,Central,Budget,Online,1,31193.63
ORD0000624,2026-01-01,P032,Central,Regular,Mobile App,1,9398.46
ORD0000625,2026-01-01,P024,Central,Budget,Online,2,63362.45
ORD0000626,2026-01-01,P043,Central,Budget,Mobile App,1,3655.02
ORD0000627,2026-01-01,P014,Central,Budget,Online,3,67125.42
ORD0000628,2026-01-01,P014,Central,Premium,Store,1,20258.24
ORD0000629,2026-01-01,P010,Central,Regular,Online,4,211901.49
ORD0000630,2026-01-01,P019,Central,Regular,Store,1,35630.05
ORD0000631,2026-01-01,P022,Central,Premium,Mobile App,2,4472.63
ORD0000632,2026-01-01,P001,Central,Enterprise,Marketplace,1,1108.64
ORD0000633,2026-01-01,P035,Central,Regular,Mobile App,3,21737.68
ORD0000634,2026-01-01,P046,Central,Enterprise,Marketplace,2,103223.41
ORD0000635,2026-01-01,P027,Central,Regular,Store,1,625.88
ORD0000636,2026-01-01,P018,Central,Premium,Store,2,84545.38
ORD0000637,2026-01-01,P026,Central,Premium,Marketplace,1,32351.64
ORD0000638,2026-01-01,P042,Central,Regular,Mobile App,1,21237.19
ORD0000639,2026-01-01,P045,Central,Premium,Mobile App,1,25792.15
ORD0000640,2026-01-01,P044,Central,Enterprise,Store,3,21308.2
ORD0000641,2026-01-01,P039,Central,Premium,Online,1,3941.64
ORD0000642,2026-01-01,P049,Central,Regular,Store,1,4667.02
ORD0000643,2026-01-01,P017,Central,Premium,Mobile App,2,54621.59
ORD0000644,2026-01-01,P014,Central,Regular,Mobile App,1,20940.04
ORD0000645,2026-01-01,P025,Central,Enterprise,Online,1,5782.57
ORD0000646,2026-01-01,P023,Central,Budget,Mobile App,1,3898.75
ORD0000647,2026-01-01,P037,Central,Premium,Mobile App,1,15058.21
ORD0000648,2026-01-02,P040,North,Regular,Online,3,11093.6
ORD0000649,2026-01-02,P032,North,Regular,Online,2,19175.91
ORD0000650,2026-01-02,P006,North,Budget,Mobile App,1,8665.48
ORD0000651,2026-01-02,P031,North,Regular,Mobile App,4,14335.81
ORD0000652,2026-01-02,P011,North,Budget,Store,1,151.94
ORD0000653,2026-01-02,P006,North,Budget,Online,1,8496.58
ORD0000654,2026-01-02,P041,North,Regular,Online,1,1416.67
ORD0000655,2026-01-02,P005,North,Enterprise,Mobile App,1,1603.6
ORD0000656,2026-01-02,P037,North,Regular,Store,2,28175.65
ORD0000657,2026-01-02,P047,North,Regular,Mobile App,4,8245.67
ORD0000658,2026-01-02,P027,North,Budget,Marketplace,2,1359.66
ORD0000659,2026-01-02,P032,North,Enterprise,Online,1,9573.55
ORD0000660,2026-01-02,P028,North,Regular,Marketplace,2,3213.02
ORD0000661,2026-01-02,P048,North,Regular,Online,2,83894.87
ORD0000662,2026-01-02,P001,North,Regular,Mobile App,1,1082.62
ORD0000663,2026-01-02,P036,North,Regular,Mobile App,2,124289.46
ORD0000664,2026-01-02,P008,North,Regular,Online,1,38750.51
ORD0000665,2026-01-02,P047,North,Budget,Online,3,5724.36
ORD0000666,2026-01-02,P042,North,Regular,Online,2,47710.53
ORD0000667,2026-01-02,P024,North,Regular,Marketplace,3,94186.02
ORD0000668,2026-01-02,P020,North,Regular,Online,2,28310.94
ORD0000669,2026-01-02,P009,North,Regular,Mobile App,1,1777.86
ORD0000670,2026-01-02,P043,North,Regular,Marketplace,2,7822.91
ORD0000671,2026-01-02,P032,North,Enterprise,Online,2,19350.72
ORD0000672,2026-01-02,P027,North,Regular,Mobile App,1,644.43
ORD0000673,2026-01-02,P010,North,Regular,Online,2,105367.82
ORD0000674,2026-01-02,P009,North,Enterprise,Mobile App,2,3519.1
ORD0000675,2026-01-02,P046,North,Budget,Online,1,48900.31
ORD0000676,2026-01-02,P026,North,Enterprise,Marketplace,1,34954.58
ORD0000677,2026-01-02,P050,North,Regular,Store,1,1759.68
ORD0000678,2026-01-02,P004,North,Regular,Online,1,1785.63
ORD0000679,2026-01-02,P032,North,Regular,Online,1,9350.07
ORD0000680,2026-01-02,P002,North,Premium,Mobile App,1,67719.77
ORD0000681,2026-01-02,P006,North,Enterprise,Online,2,17376.94
ORD0000682,2026-01-02,P040,North,Enterprise,Online,2,6921.08
ORD0000683,2026-01-02,P027,North,Regular,Online,2,1354.66
ORD0000684,2026-01-02,P038,North,Regular,Marketplace,1,358.26
ORD0000685,2026-01-02,P026,North,Regular,Mobile App,1,32641.32
ORD0000686,2026-01-02,P005,North,Regular,Online,1,1665.83
ORD0000687,2026-01-02,P033,North,Regular,Mobile App,1,620.32
ORD0000688,2026-01-02,P011,North,Premium,Online,1,159.64
ORD0000689,2026-01-02,P050,North,Budget,Store,2,3523.63
ORD0000690,2026-01-02,P016,North,Budget,Marketplace,1,1325.01
ORD0000691,2026-01-02,P017,North,Regular,Marketplace,1,28803.87
ORD0000692,2026-01-02,P047,North,Enterprise,Store,1,1920.33
ORD0000693,2026-01-02,P011,North,Regular,Online,2,305.19
ORD0000694,2026-01-02,P024,North,Budget,Online,1,31571.23
ORD0000695,2026-01-02,P035,North,Premium,Online,1,7848.61
ORD0000696,2026-01-02,P004,North,Premium,Marketplace,1,1823.88
ORD0000697,2026-01-02,P024,North,Enterprise,Online,1,33174.93
ORD0000698,2026-01-02,P031,North,Budget,Mobile App,1,3711.82
ORD0000699,2026-01-02,P039,North,Regular,Online,1,4060.09
ORD0000700,2026-01-02,P002,North,Regular,Marketplace,1,71087.27
ORD0000701,2026-01-02,P046,North,Premium,Marketplace,1,51682.97
ORD0000702,2026-01-02,P002,North,Regular,Marketplace,3,194935.34
ORD0000703,2026-01-02,P014,North,Enterprise,Online,1,20240.21
ORD0000704,2026-01-02,P049,North,Regular,Mobile App,1,4307.39
ORD0000705,2026-01-02,P047,North,Regular,Mobile App,1,2046.24
ORD0000706,2026-01-02,P019,North,Regular,Mobile App,1,36283.0
ORD0000707,2026-01-02,P046,North,Regular,Online,1,50798.93
ORD0000708,2026-01-02,P006,North,Regular,Mobile App,1,8969.58
ORD0000709,2026-01-02,P016,North,Regular,Online,1,1287.81
ORD0000710,2026-01-02,P043,North,Regular,Marketplace,2,7284.35
ORD0000711,2026-01-02,P039,North,Regular,Online,1,4019.02
ORD0000712,2026-01-02,P012,North,Regular,Mobile App,1,2695.87
ORD0000713,2026-01-02,P018,North,Budget,Mobile App,1,42834.59
ORD0000714,2026-01-02,P004,North,Enterprise,Online,1,1823.77
ORD0000715,2026-01-02,P049,North,Regular,Online,1,4373.66
ORD0000716,2026-01-02,P013,North,Budget,Mobile App,4,40851.25
ORD0000717,2026-01-02,P043,North,Regular,Marketplace,3,10712.73
ORD0000718,2026-01-02,P010,North,Budget,Mobile App,3,161701.36
ORD0000719,2026-01-02,P035,North,Regular,Online,1,7723.95
ORD0000720,2026-01-02,P002,North,Budget,Online,3,202683.21
ORD0000721,2026-01-02,P023,North,Premium,Online,1,4031.59
ORD0000722,2026-01-02,P014,North,Regular,Mobile App,1,22385.12
ORD0000723,2026-01-02,P048,North,Premium,Online,3,128755.02
ORD0000724,2026-01-02,P029,North,Regular,Marketplace,2,3466.45
ORD0000725,2026-01-02,P014,North,Enterprise,Mobile App,3,62041.44
ORD0000726,2026-01-02,P019,North,Premium,Marketplace,2,68162.62
ORD0000727,2026-01-02,P037,North,Budget,Online,1,14102.68
ORD0000728,2026-01-02,P010,North,Regular,Online,1,55000.19
ORD0000729,2026-01-02,P007,North,Regular,Online,1,4698.84
