date,campaign_id,channel,spend,impressions,clicks,conversions
2026-01-11,CAM025,Email,22297.0,163206,12676,1209
2026-01-11,CAM026,Paid Social,75709.75,369132,14010,798
2026-01-11,CAM027,Email,18344.35,135464,10454,1002
2026-01-11,CAM028,Email,18875.07,129094,10520,1022
2026-01-11,CAM029,Paid Social,65482.03,321699,12569,822
2026-01-11,CAM030,Email,14449.02,105020,8034,726
2026-01-11,CAM031,Paid Search,53237.66,192097,11501,828
2026-01-11,CAM032,Affiliate,31946.86,133289,4788,287
2026-01-11,CAM033,Paid Social,80640.94,411400,18915,1045
2026-01-11,CAM034,Affiliate,26044.07,99650,3728,225
2026-01-11,CAM035,Paid Social,69089.72,292482,13379,744
2026-01-11,CAM036,Paid Social,57101.61,233407,8971,503
2026-01-11,CAM037,Display,31580.71,145457,3801,144
2026-01-11,CAM038,Display,41318.61,188904,4644,149
2026-01-11,CAM039,Email,17916.36,126230,9190,851
2026-01-11,CAM040,Affiliate,24816.82,106876,3903,197
2026-01-11,CAM041,Paid Social,60751.53,306637,12639,804
2026-01-11,CAM042,Email,19484.28,154055,13529,1344
2026-01-11,CAM043,Paid Search,42031.33,128748,6540,500
2026-01-11,CAM044,Paid Social,71621.77,360043,15091,833
2026-01-12,CAM001,Affiliate,24617.16,88287,3106,166
2026-01-12,CAM002,Email,19929.16,137401,10126,926
2026-01-12,CAM003,Paid Search,56835.55,175700,8942,657
2026-01-12,CAM004,Display,35995.53,164067,3707,140
2026-01-12,CAM005,Affiliate,25559.32,99070,3674,209
2026-01-12,CAM006,Paid Search,44877.55,135612,8183,632
2026-01-12,CAM007,Display,38167.76,176695,4023,146
2026-01-12,CAM008,Paid Search,52612.4,188288,9952,736
2026-01-12,CAM009,Affiliate,26963.03,101202,3558,213
2026-01-12,CAM010,Email,14796.91,118680,9349,871
2026-01-12,CAM011,Affiliate,22637.3,98024,3463,207
2026-01-12,CAM012,Email,19406.35,138347,10467,1135
2026-01-12,CAM013,Affiliate,28333.48,119390,4088,235
2026-01-12,CAM014,Paid Social,51916.58,240476,9569,581
2026-01-12,CAM015,Paid Search,64476.55,210095,12055,856
2026-01-12,CAM016,Paid Search,57741.57,174065,10324,733
2026-01-12,CAM017,Paid Social,75399.47,385161,17352,1037
2026-01-12,CAM018,Email,19749.17,149516,12139,1174
2026-01-12,CAM019,Paid Search,46296.94,181155,10318,807
2026-01-12,CAM020,Paid Social,72927.02,280208,12816,731
2026-01-12,CAM021,Paid Search,52910.68,211042,12745,928
2026-01-12,CAM022,Display,36654.14,163674,4495,147
2026-01-12,CAM023,Email,20278.7,158181,13477,1250
2026-01-12,CAM024,Display,36853.9,181173,4327,158
2026-01-12,CAM025,Email,17358.46,139146,11529,1038
2026-01-12,CAM026,Paid Social,57078.64,231396,8821,510
2026-01-12,CAM027,Email,20257.28,151608,12988,1241
2026-01-12,CAM028,Email,19000.92,119926,8983,849
2026-01-12,CAM029,Paid Social,74530.07,314215,12889,790
2026-01-12,CAM030,Email,16146.41,110790,7982,806
2026-01-12,CAM031,Paid Search,53279.25,194332,10997,865
2026-01-12,CAM032,Affiliate,24875.44,90493,3260,196
2026-01-12,CAM033,Paid Social,78903.8,325437,14269,930
2026-01-12,CAM034,Affiliate,23283.83,93559,3285,166
2026-01-12,CAM035,Paid Social,56496.57,238375,9421,566
2026-01-12,CAM036,Paid Social,57150.58,239392,10661,668
2026-01-12,CAM037,Display,36252.21,188899,5052,159
2026-01-12,CAM038,Display,39384.74,217727,4995,185
2026-01-12,CAM039,Email,16457.2,102677,9001,821
2026-01-12,CAM040,Affiliate,27655.84,110157,4124,237
2026-01-12,CAM041,Paid Social,65551.36,331737,12783,711
2026-01-12,CAM042,Email,21376.64,148412,12840,1292
2026-01-12,CAM043,Paid Search,40231.34,128164,7055,510
2026-01-12,CAM044,Paid Social,60430.08,292344,11135,678
2026-01-13,CAM001,Affiliate,23799.5,81550,2580,132
2026-01-13,CAM002,Email,19442.17,143743,10968,992
2026-01-13,CAM003,Paid Search,57537.63,224969,11706,908
2026-01-13,CAM004,Display,32407.32,142610,3729,119
2026-01-13,CAM005,Affiliate,24202.27,98312,3418,175
2026-01-13,CAM006,Paid Search,62144.76,229062,11646,863
2026-01-13,CAM007,Display,44684.79,207133,5050,188
2026-01-13,CAM008,Paid Search,46224.15,157984,9484,742
2026-01-13,CAM009,Affiliate,22574.94,83512,3004,167
2026-01-13,CAM010,Email,19614.3,140977,11140,1025
2026-01-13,CAM011,Affiliate,27964.65,127112,4838,261
2026-01-13,CAM012,Email,18449.36,123801,10110,1107
2026-01-13,CAM013,Affiliate,29167.53,103541,3556,182
2026-01-13,CAM014,Paid Social,69783.89,280938,12846,770
2026-01-13,CAM015,Paid Search,54102.26,199280,10122,794
2026-01-13,CAM016,Paid Search,53281.14,167601,9423,688
2026-01-13,CAM017,Paid Social,48036.39,245092,10123,566
2026-01-13,CAM018,Email,20296.86,122463,10463,975
2026-01-13,CAM019,Paid Search,68195.67,239036,14279,972
2026-01-13,CAM020,Paid Social,55406.65,235740,10081,593
2026-01-13,CAM021,Paid Search,62337.25,242564,12190,994
2026-01-13,CAM022,Display,35715.33,192404,5052,160
2026-01-13,CAM023,Email,18976.05,149027,12342,1205
2026-01-13,CAM024,Display,37840.88,200292,4586,171
2026-01-13,CAM025,Email,20852.86,149227,10761,1011
2026-01-13,CAM026,Paid Social,66372.67,328164,13203,863
2026-01-13,CAM027,Email,17236.31,113519,9308,946
2026-01-13,CAM028,Email,21115.25,159314,12417,1230
2026-01-13,CAM029,Paid Social,61763.83,266590,11964,649
2026-01-13,CAM030,Email,17987.41,126327,10582,1120
2026-01-13,CAM031,Paid Search,58216.72,184514,10911,825
2026-01-13,CAM032,Affiliate,24527.82,94484,3216,193
2026-01-13,CAM033,Paid Social,70537.68,359863,15959,988
2026-01-13,CAM034,Affiliate,22838.3,95504,3215,175
2026-01-13,CAM035,Paid Social,67763.16,276437,11965,730
2026-01-13,CAM036,Paid Social,76658.71,304628,13005,805
2026-01-13,CAM037,Display,36418.08,191713,4370,159
2026-01-13,CAM038,Display,35012.98,167485,4062,133
2026-01-13,CAM039,Email,19957.14,160117,13878,1496
2026-01-13,CAM040,Affiliate,25704.42,101227,3677,216
2026-01-13,CAM041,Paid Social,57770.72,280976,11321,660
2026-01-13,CAM042,Email,19664.67,154452,13393,1362
2026-01-13,CAM043,Paid Search,56406.67,211021,12123,828
2026-01-13,CAM044,Paid Social,73847.68,318677,12663,734
2026-01-14,CAM001,Affiliate,24823.2,103928,3834,226
2026-01-14,CAM002,Email,20788.49,147319,12689,1336
2026-01-14,CAM003,Paid Search,50644.92,190955,11371,858
2026-01-14,CAM004,Display,32537.0,176319,4307,157
2026-01-14,CAM005,Affiliate,27590.34,113655,4186,214
2026-01-14,CAM006,Paid Search,46542.6,167765,8882,695
2026-01-14,CAM007,Display,35399.82,186175,4502,154
2026-01-14,CAM008,Paid Search,63168.65,200308,10365,745
2026-01-14,CAM009,Affiliate,28303.29,128351,4795,239
2026-01-14,CAM010,Email,17779.87,137302,10247,1121
2026-01-14,CAM011,Affiliate,28409.07,118756,4564,240
2026-01-14,CAM012,Email,19753.96,131101,10278,1096
2026-01-14,CAM013,Affiliate,25358.03,104460,3676,202
2026-01-14,CAM014,Paid Social,63785.59,304204,13013,735
2026-01-14,CAM015,Paid Search,61644.35,216262,10920,744
2026-01-14,CAM016,Paid Search,58089.14,216706,11370,839
2026-01-14,CAM017,Paid Social,67075.85,329309,14116,929
2026-01-14,CAM018,Email,19936.91,130177,11056,1051
2026-01-14,CAM019,Paid Search,61995.34,225372,11163,884
2026-01-14,CAM020,Paid Social,63467.29,325046,12674,695
2026-01-14,CAM021,Paid Search,54088.75,164760,8398,577
2026-01-14,CAM022,Display,43922.5,246141,5811,211
2026-01-14,CAM023,Email,20248.27,157065,12142,1161
2026-01-14,CAM024,Display,32685.4,157318,3917,130
2026-01-14,CAM025,Email,19461.16,126321,9976,1068
2026-01-14,CAM026,Paid Social,88181.51,340327,14592,951
2026-01-14,CAM027,Email,11468.62,74810,5954,618
2026-01-14,CAM028,Email,21267.16,145623,10886,1080
2026-01-14,CAM029,Paid Social,61104.94,277880,11999,790
2026-01-14,CAM030,Email,22863.87,177290,15042,1619
2026-01-14,CAM031,Paid Search,50407.4,175478,9401,720
2026-01-14,CAM032,Affiliate,28666.04,111135,4257,233
2026-01-14,CAM033,Paid Social,75114.21,337036,13570,860
2026-01-14,CAM034,Affiliate,22434.41,93497,3468,189
2026-01-14,CAM035,Paid Social,61627.94,303214,13785,758
2026-01-14,CAM036,Paid Social,51317.48,257915,9825,609
2026-01-14,CAM037,Display,35870.25,175444,4582,147
2026-01-14,CAM038,Display,37357.52,180461,4214,156
2026-01-14,CAM039,Email,15972.61,117778,9278,970
2026-01-14,CAM040,Affiliate,27244.2,122819,4001,208
2026-01-14,CAM041,Paid Social,74976.93,315349,13817,812
2026-01-14,CAM042,Email,15423.82,97881,7964,807
2026-01-14,CAM043,Paid Search,63642.98,215261,11771,916
2026-01-14,CAM044,Paid Social,58211.11,240973,10830,601
2026-01-15,CAM001,Affiliate,27676.35,119024,4296,251
2026-01-15,CAM002,Email,16375.28,120488,9438,991
2026-01-15,CAM003,Paid Search,60718.0,238118,13864,981
2026-01-15,CAM004,Display,25491.9,133249,3205,119
2026-01-15,CAM005,Affiliate,29388.16,108980,3801,206
2026-01-15,CAM006,Paid Search,53075.24,160066,9656,679
2026-01-15,CAM007,Display,34678.74,170817,4183,150
2026-01-15,CAM008,Paid Search,54904.79,189585,10335,809
2026-01-15,CAM009,Affiliate,23952.25,87332,3238,185
2026-01-15,CAM010,Email,21189.1,139580,10304,1042
2026-01-15,CAM011,Affiliate,27768.48,109120,4030,234
2026-01-15,CAM012,Email,21289.92,136638,11587,1117
2026-01-15,CAM013,Affiliate,24677.21,86186,3208,175
2026-01-15,CAM014,Paid Social,67274.75,344448,14137,848
2026-01-15,CAM015,Paid Search,54790.48,196543,9792,774
2026-01-15,CAM016,Paid Search,65009.75,226504,13016,910
2026-01-15,CAM017,Paid Social,65453.08,300648,12278,790
2026-01-15,CAM018,Email,18576.02,141818,10401,1084
2026-01-15,CAM019,Paid Search,55799.17,197360,11396,888
2026-01-15,CAM020,Paid Social,70820.2,322902,12815,799
2026-01-15,CAM021,Paid Search,54082.9,189438,10593,783
2026-01-15,CAM022,Display,30691.1,149303,3738,127
2026-01-15,CAM023,Email,17892.37,111721,9339,977
2026-01-15,CAM024,Display,33492.58,142812,3224,120
2026-01-15,CAM025,Email,15180.61,113680,8885,940
2026-01-15,CAM026,Paid Social,62855.96,283325,12143,785
2026-01-15,CAM027,Email,19270.34,134969,10543,1031
2026-01-15,CAM028,Email,18758.56,111781,8573,830
2026-01-15,CAM029,Paid Social,68667.76,328900,13570,768
2026-01-15,CAM030,Email,18987.61,133088,10389,1016
2026-01-15,CAM031,Paid Search,56377.45,175750,10615,729
2026-01-15,CAM032,Affiliate,23229.11,93641,3210,179
2026-01-15,CAM033,Paid Social,64545.16,273967,10884,670
2026-01-15,CAM034,Affiliate,23140.16,84429,3119,155
2026-01-15,CAM035,Paid Social,70960.66,357484,13601,845
2026-01-15,CAM036,Paid Social,69477.52,331654,13351,865
2026-01-15,CAM037,Display,26541.52,117579,3076,108
2026-01-15,CAM038,Display,35261.98,153342,3772,132
2026-01-15,CAM039,Email,15371.68,105728,8139,841
2026-01-15,CAM040,Affiliate,32195.66,140239,4946,278
2026-01-15,CAM041,Paid Social,55763.47,238210,10084,629
2026-01-15,CAM042,Email,20941.1,159439,12889,1205
2026-01-15,CAM043,Paid Search,46912.13,181041,10435,774
2026-01-15,CAM044,Paid Social,74322.02,360339,13789,770
2026-01-16,CAM001,Affiliate,24252.42,97709,3337,196
2026-01-16,CAM002,Email,15145.28,106665,9014,874
2026-01-16,CAM003,Paid Search,46006.99,175007,10388,756
2026-01-16,CAM004,Display,32779.32,163261,3821,137
2026-01-16,CAM005,Affiliate,20966.13,78086,2877,147
2026-01-16,CAM006,Paid Search,55058.74,211679,10538,837
2026-01-16,CAM007,Display,31337.41,157328,3842,138
2026-01-16,CAM008,Paid Search,54074.56,168126,9112,680
2026-01-16,CAM009,Affiliate,20950.17,74454,2581,134
2026-01-16,CAM010,Email,16643.48,99942,8657,804
2026-01-16,CAM011,Affiliate,27964.49,104480,3504,193
2026-01-16,CAM012,Email,19213.0,136560,11737,1115
2026-01-16,CAM013,Affiliate,27245.69,110788,3781,223
2026-01-16,CAM014,Paid Social,66382.2,313133,13808,859
2026-01-16,CAM015,Paid Search,62931.84,205120,10235,823
2026-01-16,CAM016,Paid Search,55541.84,222126,11691,904
2026-01-16,CAM017,Paid Social,59843.96,247823,11367,650
2026-01-16,CAM018,Email,15518.83,102531,8764,927
2026-01-16,CAM019,Paid Search,60443.32,238665,14033,1005
2026-01-16,CAM020,Paid Social,62025.68,272369,11302,653
2026-01-16,CAM021,Paid Search,54555.75,205912,11888,853
2026-01-16,CAM022,Display,37369.29,168037,4003,128
2026-01-16,CAM023,Email,20365.06,155534,13224,1422
2026-01-16,CAM024,Display,31937.4,174497,3962,147
2026-01-16,CAM025,Email,19482.27,152739,11525,1267
2026-01-16,CAM026,Paid Social,75148.59,301479,13642,852
2026-01-16,CAM027,Email,19407.29,118226,8707,850
2026-01-16,CAM028,Email,14864.5,107712,8606,859
2026-01-16,CAM029,Paid Social,54233.91,254749,9943,597
2026-01-16,CAM030,Email,18900.87,148584,11074,1153
2026-01-16,CAM031,Paid Search,54033.11,171497,8735,649
2026-01-16,CAM032,Affiliate,23071.14,98956,3774,198
2026-01-16,CAM033,Paid Social,71113.45,317883,13156,775
2026-01-16,CAM034,Affiliate,24348.86,87098,2819,169
2026-01-16,CAM035,Paid Social,72813.45,305684,13862,840
2026-01-16,CAM036,Paid Social,66396.3,331410,15173,884
2026-01-16,CAM037,Display,35839.92,170290,4136,130
2026-01-16,CAM038,Display,39515.83,176751,4671,149
2026-01-16,CAM039,Email,16710.94,134173,10971,1097
2026-01-16,CAM040,Affiliate,21084.99,90062,3322,175
2026-01-16,CAM041,Paid Social,53914.78,251980,10710,695
2026-01-16,CAM042,Email,19099.1,138561,12173,1332
2026-01-16,CAM043,Paid Search,53231.58,181277,10841,768
2026-01-16,CAM044,Paid Social,59871.63,270063,10706,652
2026-01-17,CAM001,Affiliate,27006.45,109552,3457,190
2026-01-17,CAM002,Email,18553.25,135751,9914,958
2026-01-17,CAM003,Paid Search,64872.83,213587,12508,977
2026-01-17,CAM004,Display,28872.94,156351,3617,116
2026-01-17,CAM005,Affiliate,25697.08,94004,3419,169
2026-01-17,CAM006,Paid Search,64517.49,221160,13151,1075
2026-01-17,CAM007,Display,30895.78,137050,3289,120
2026-01-17,CAM008,Paid Search,54765.66,217995,12194,857
2026-01-17,CAM009,Affiliate,22671.17,94659,3074,176
2026-01-17,CAM010,Email,19355.51,153229,11127,1138
2026-01-17,CAM011,Affiliate,25733.07,104927,3890,231
2026-01-17,CAM012,Email,20820.94,156103,12642,1288
2026-01-17,CAM013,Affiliate,24045.7,105339,3839,192
2026-01-17,CAM014,Paid Social,53807.98,269234,11415,632
2026-01-17,CAM015,Paid Search,40676.51,124644,6183,502
2026-01-17,CAM016,Paid Search,55950.13,215556,10998,803
2026-01-17,CAM017,Paid Social,54257.89,254188,9649,566
2026-01-17,CAM018,Email,19217.05,115153,8807,934
2026-01-17,CAM019,Paid Search,58813.09,184034,10409,809
2026-01-17,CAM020,Paid Social,61786.82,319062,12639,796
2026-01-17,CAM021,Paid Search,53100.11,187495,9323,704
2026-01-17,CAM022,Display,38970.13,201857,5518,195
2026-01-17,CAM023,Email,16575.76,131794,11077,1083
2026-01-17,CAM024,Display,36927.81,162428,4402,151
2026-01-17,CAM025,Email,19581.04,140002,12061,1218
2026-01-17,CAM026,Paid Social,65508.54,264565,11556,627
2026-01-17,CAM027,Email,17248.93,133056,10519,951
2026-01-17,CAM028,Email,18349.95,144196,12392,1152
2026-01-17,CAM029,Paid Social,61328.62,258674,11716,647
2026-01-17,CAM030,Email,16093.91,108150,8423,891
2026-01-17,CAM031,Paid Search,58121.45,223799,12817,936
2026-01-17,CAM032,Affiliate,25901.35,112062,3625,189
2026-01-17,CAM033,Paid Social,61381.33,269565,10492,597
2026-01-17,CAM034,Affiliate,20953.37,83034,2696,140
2026-01-17,CAM035,Paid Social,61761.07,258836,11480,629
2026-01-17,CAM036,Paid Social,50391.53,228549,9304,558
2026-01-17,CAM037,Display,33446.79,153286,3718,119
2026-01-17,CAM038,Display,31495.25,157638,3623,129
2026-01-17,CAM039,Email,17997.19,130692,10195,972
2026-01-17,CAM040,Affiliate,27981.37,112539,4066,206
2026-01-17,CAM041,Paid Social,52746.56,251782,11279,677
2026-01-17,CAM042,Email,16340.26,97510,8361,762
2026-01-17,CAM043,Paid Search,43157.42,149080,8612,644
2026-01-17,CAM044,Paid Social,56538.0,287056,12515,749
2026-01-18,CAM001,Affiliate,21538.47,90899,2962,167
2026-01-18,CAM002,Email,17140.5,111755,9032,907
2026-01-18,CAM003,Paid Search,53199.64,196207,10849,875
2026-01-18,CAM004,Display,21768.83,94808,2146,75
2026-01-18,CAM005,Affiliate,25098.42,109465,4107,228
2026-01-18,CAM006,Paid Search,62657.13,199866,10661,819
2026-01-18,CAM007,Display,30503.48,162427,3951,147
2026-01-18,CAM008,Paid Search,53479.58,159317,9241,682
2026-01-18,CAM009,Affiliate,25796.53,100172,3444,200
2026-01-18,CAM010,Email,19104.99,127231,10910,989
2026-01-18,CAM011,Affiliate,28783.13,129179,4971,251
2026-01-18,CAM012,Email,18861.36,140851,10936,1104
2026-01-18,CAM013,Affiliate,24064.85,83325,2645,152
2026-01-18,CAM014,Paid Social,56129.48,262824,10314,600
2026-01-18,CAM015,Paid Search,54125.15,174304,10150,742
2026-01-18,CAM016,Paid Search,54804.08,165375,8924,679
2026-01-18,CAM017,Paid Social,56301.19,281767,10830,684
2026-01-18,CAM018,Email,20816.04,152522,11968,1275
2026-01-18,CAM019,Paid Search,52327.21,166338,9591,741
2026-01-18,CAM020,Paid Social,76464.17,352216,15971,891
2026-01-18,CAM021,Paid Search,59047.39,215039,11881,914
2026-01-18,CAM022,Display,33707.0,157960,3731,125
2026-01-18,CAM023,Email,19702.51,141118,12321,1324
2026-01-18,CAM024,Display,39058.42,183997,4901,187
2026-01-18,CAM025,Email,17646.21,125367,9570,895
2026-01-18,CAM026,Paid Social,63842.55,280547,10912,670
2026-01-18,CAM027,Email,14131.87,86334,7390,754
2026-01-18,CAM028,Email,15041.67,93718,7386,700
2026-01-18,CAM029,Paid Social,68148.55,321344,12712,718
2026-01-18,CAM030,Email,18255.91,143031,10844,1124
2026-01-18,CAM031,Paid Search,51577.35,164418,8888,614
2026-01-18,CAM032,Affiliate,27292.68,123301,4611,272
2026-01-18,CAM033,Paid Social,61168.37,285908,12000,701
2026-01-18,CAM034,Affiliate,27193.62,107169,3521,187
2026-01-18,CAM035,Paid Social,61900.93,311825,12415,816
2026-01-18,CAM036,Paid Social,55183.36,244183,9697,601
2026-01-18,CAM037,Display,36905.88,163246,4296,157
2026-01-18,CAM038,Display,30062.63,147325,3917,147
2026-01-18,CAM039,Email,16102.94,106771,9281,889
2026-01-18,CAM040,Affiliate,26284.61,101942,3460,189
2026-01-18,CAM041,Paid Social,87417.29,417406,15887,932
2026-01-18,CAM042,Email,17474.88,111747,8157,766
2026-01-18,CAM043,Paid Search,61723.21,191457,10424,727
2026-01-18,CAM044,Paid Social,70803.75,364284,16262,997
2026-01-19,CAM001,Affiliate,33277.5,144708,5434,326
2026-01-19,CAM002,Email,17928.82,135158,11709,1083
2026-01-19,CAM003,Paid Search,56378.13,194319,11606,940
2026-01-19,CAM004,Display,38935.82,170039,3944,141
2026-01-19,CAM005,Affiliate,23448.59,97455,3212,186
2026-01-19,CAM006,Paid Search,49748.75,167620,8944,668
2026-01-19,CAM007,Display,42858.15,208144,5278,193
2026-01-19,CAM008,Paid Search,52144.76,204066,11333,852
2026-01-19,CAM009,Affiliate,21807.81,82741,2744,151
2026-01-19,CAM010,Email,16605.95,113693,8672,826
2026-01-19,CAM011,Affiliate,23062.79,92074,3352,182
2026-01-19,CAM012,Email,18080.44,144692,11935,1086
2026-01-19,CAM013,Affiliate,22657.31,85343,3101,166
2026-01-19,CAM014,Paid Social,66641.61,340219,14556,889
2026-01-19,CAM015,Paid Search,66409.59,250059,14482,1028
2026-01-19,CAM016,Paid Search,54405.01,210031,10454,773
2026-01-19,CAM017,Paid Social,69505.97,356429,15011,898
2026-01-19,CAM018,Email,16129.93,114463,8901,915
2026-01-19,CAM019,Paid Search,45288.17,156951,8754,639
2026-01-19,CAM020,Paid Social,73322.15,288265,13170,848
2026-01-19,CAM021,Paid Search,49407.06,171570,9389,713
2026-01-19,CAM022,Display,29091.99,127721,3429,108
2026-01-19,CAM023,Email,13678.09,102723,7633,723
2026-01-19,CAM024,Display,32689.12,156121,3689,134
2026-01-19,CAM025,Email,20358.41,151612,11633,1209
2026-01-19,CAM026,Paid Social,53280.76,251673,10438,677
2026-01-19,CAM027,Email,19115.55,120985,9365,949
2026-01-19,CAM028,Email,17124.34,122831,10190,1111
2026-01-19,CAM029,Paid Social,66926.93,322690,14076,862
2026-01-19,CAM030,Email,17053.35,109970,8735,880
2026-01-19,CAM031,Paid Search,44866.73,138430,7072,491
2026-01-19,CAM032,Affiliate,24246.5,92313,3256,165
2026-01-19,CAM033,Paid Social,72681.39,304227,13582,841
2026-01-19,CAM034,Affiliate,26330.68,110283,3825,205
2026-01-19,CAM035,Paid Social,62547.76,239923,10976,656
2026-01-19,CAM036,Paid Social,64046.34,305249,12250,713
2026-01-19,CAM037,Display,31555.2,141252,3839,145
2026-01-19,CAM038,Display,38587.3,219995,5930,216
2026-01-19,CAM039,Email,19564.15,151173,11646,1173
2026-01-19,CAM040,Affiliate,22569.02,94885,3298,183
2026-01-19,CAM041,Paid Social,70010.62,288703,12346,747
